goal_id,period_id,l2_name,l1_name,attainability,relevance,coherence,integrity,composite_raw,composite,composite_adjusted,final_composite,gp_std,uncertain,at_risk,critical,weakest_dim,weakest_score,shock_effect,goal_priority,attainability_norm,relevance_norm,coherence_norm,integrity_norm,verified_attainability,verified_relevance,verified_coherence,verified_integrity,verified_composite,verified,verification_flags,verification_narrative,verification_adjustments,verifier_model_used,attainability_at_risk,relevance_at_risk,coherence_at_risk,integrity_at_risk
10,9,Events & Community,Marketing,0.0909228630326058,0.7495677367035082,0.5998472609595856,0.2182026973297581,0.41463513950636444,0.41463513950636444,0.41463513950636444,0.41463513950636444,0.0359673530163599,False,False,False,attainability,0.0909228630326058,,P3,0.09843353248844633,0.7406591914470372,0.50097461770784,0.2182026973297581,,,,,,,,,,,True,False,False,True
10,10,Events & Community,Marketing,0.1050713531089149,0.7496041718802583,0.5998701265946463,0.1554707551857382,0.4025041016923894,0.4025041016923894,0.4025041016923894,0.4025041016923894,0.0366515431552115,False,False,False,attainability,0.1050713531089149,,P3,0.11390982329079358,0.7406969262203232,0.5010031331499807,0.1554707551857382,,,,,,,,,,,True,False,False,True
10,11,Events & Community,Marketing,0.0943654024751724,0.74957452563317,0.5999098182970299,0.0278914219212699,0.36793529208166054,0.36793529208166054,0.36793529208166054,0.36793529208166054,0.0356044714308518,False,False,False,integrity,0.0278914219212699,,P3,0.10219914572522004,0.7406662225292081,0.5010526321662895,0.0278914219212699,,,,,,,,,,,True,False,False,True
10,12,Events & Community,Marketing,0.1082377774235465,0.6177685950413224,0.5297216024832672,0.485058715232552,0.435196672545172,0.435196672545172,0.435196672545172,0.4106,0.0361941831532234,False,False,False,attainability,0.05,-0.15,P3,0.11737340867923847,0.6041589415915857,0.4135218025314333,0.485058715232552,0.05,0.6178,0.4897,0.4851,0.4106,True,"[""budget shock reduced allocation and may weaken attainability and coherence"", ""market shock vulnerability may reduce future attainability""]",The provided scores are consistent with the given evidence. No adjustments are necessary. Final verifier adjustments applied: attainability adjusted by -0.06; coherence adjusted by -0.04.,"{""attainability"": -0.0582, ""coherence"": -0.04}",verifier_primary,True,False,False,False
10,13,Events & Community,Marketing,0.0993260052018957,0.7495450808655092,0.5998691481909688,0.0002388128222088,0.36224476177014564,0.36224476177014564,0.36224476177014564,0.36224476177014564,0.0370589449706256,False,False,False,integrity,0.0002388128222088,,P3,0.10762528872278533,0.7406357275040362,0.5010019129952208,0.0002388128222088,,,,,,,,,,,True,False,False,True
10,14,Events & Community,Marketing,0.0996214282352833,0.7495333025715037,0.5998469517019546,0.0002629483343464,0.36231615771077197,0.36231615771077197,0.36231615771077197,0.36231615771077197,0.036353424194044,False,False,False,integrity,0.0002629483343464,,P3,0.10794843647563804,0.7406235290932245,0.5009742320365888,0.0002629483343464,,,,,,,,,,,True,False,False,True
10,15,Events & Community,Marketing,0.0935710192863015,0.7495049346265683,0.5998089427244495,0.000306012996622,0.3607977274084853,0.3607977274084853,0.3607977274084853,0.3607977274084853,0.0358044092739514,False,False,False,integrity,0.000306012996622,,P3,0.10133021164298552,0.7405941492996786,0.5009268315250354,0.000306012996622,,,,,,,,,,,True,False,False,True
10,16,Events & Community,Marketing,0.1062155848996206,0.7495540570188985,0.5998876297726988,0.0002068438475284,0.3639660288846866,0.3639660288846866,0.3639660288846866,0.3639660288846866,0.0345055471256469,False,False,False,integrity,0.0002068438475284,,P3,0.11516143839903074,0.7406450238254305,0.5010249611403124,0.0002068438475284,,,,,,,,,,,True,False,False,True
10,17,Events & Community,Marketing,0.0997476820266404,0.7495351757690053,0.5998893205623741,0.0176741749505216,0.36671158832713535,0.36671158832713535,0.36671158832713535,0.36671158832713535,0.0356806169621475,False,False,False,integrity,0.0176741749505216,,P3,0.1080865388723887,0.7406254691053048,0.501027069702573,0.0176741749505216,,,,,,,,,,,True,False,False,True
10,18,Events & Community,Marketing,0.1073596552847855,0.5769230769230769,0.616046511627907,0.3570761326482952,0.41435134412101615,0.41435134412101615,0.41435134412101615,0.3769,0.0365168857016077,False,False,False,attainability,0.0574,-0.05,P3,0.11641287695421713,0.561856515655412,0.5211764968127814,0.3570761326482952,0.0574,0.5769,0.616,0.2571,0.3769,True,"[""market shock vulnerability may reduce future attainability"", ""integrity is too high compared to weak needle move and efficiency evidence""]","The scores are generally consistent with the provided evidence, with the exception of integrity. The integrity score of 0.357 is too high given the weak needle move (0.268) and efficiency (0.178) evidence, so it has been adjusted downward by 0.10. Final verifier adjustments applied: attainability adjusted by -0.05; integrity adjusted by -0.10.","{""attainability"": -0.05, ""integrity"": -0.1}",verifier_primary,True,False,False,True
10,19,Events & Community,Marketing,0.1068999087110835,0.7494371296544664,0.5998223030743179,0.0003458505279202,0.364126297991947,0.364126297991947,0.364126297991947,0.364126297991947,0.0361138874504417,False,False,False,integrity,0.0003458505279202,,P3,0.11590998430407429,0.7405239258102337,0.5009434930471248,0.0003458505279202,,,,,,,,,,,True,False,False,True
10,20,Events & Community,Marketing,0.095471031978769,0.7494642682066042,0.5997759329915684,0.0003838623276267,0.36127377387614207,0.36127377387614207,0.36127377387614207,0.36127377387614207,0.0356671274078224,False,False,False,integrity,0.0003838623276267,,P3,0.10340853581738028,0.7405520323601005,0.5008856655077544,0.0003838623276267,,,,,,,,,,,True,False,False,True
10,21,Events & Community,Marketing,0.101646999562125,0.749469565625202,0.5998002941020304,0.0003422616678826,0.36281478023930996,0.36281478023930996,0.36281478023930996,0.36281478023930996,0.0348607598089966,False,False,False,integrity,0.0003422616678826,,P3,0.11016410265104071,0.7405575187308997,0.5009160459382134,0.0003422616678826,,,,,,,,,,,True,False,False,True
10,22,Events & Community,Marketing,0.0980812133943777,0.7494943491663959,0.5998560742938494,0.0002750420935374,0.3619266697370401,0.3619266697370401,0.3619266697370401,0.3619266697370401,0.0354936151729213,False,False,False,integrity,0.0002750420935374,,P3,0.10626367628940023,0.7405831862695696,0.5009856087047048,0.0002750420935374,,,,,,,,,,,True,False,False,True
10,23,Events & Community,Marketing,0.0964829776459146,0.7494842011460665,0.5998212260374537,0.0003159007568559,0.36152607639657264,0.36152607639657264,0.36152607639657264,0.36152607639657264,0.0361264267424244,False,False,False,integrity,0.0003159007568559,,P3,0.1045154500772379,0.7405726762822281,0.5009421498881744,0.0003159007568559,,,,,,,,,,,True,False,False,True
10,24,Events & Community,Marketing,0.0041860905743379,0.7495329183925868,0.5998497479053784,0.0002577719493516,0.33845663220541367,0.33845663220541367,0.33845663220541367,0.33845663220541367,0.0366498145122959,False,True,False,integrity,0.0002577719493516,,P2,0.0035567289156824143,0.740623131211133,0.5009777191462507,0.0002577719493516,,,,,,,,,,,True,False,False,True
11,1,Events & Community,Marketing,0.0923529904276727,0.5736942274280861,0.6498466540019325,0.7502485635878846,0.5165356088613939,0.5165356088613939,0.5165356088613939,0.5165356088613939,0.0372386249792206,False,False,False,attainability,0.0923529904276727,,P3,0.09999787379490979,0.5585124971947945,0.5633282237013083,0.7502485635878846,,,,,,,,,,,True,False,False,False
11,2,Events & Community,Marketing,0.1063254874888445,0.5736670442037681,0.6498419542167735,0.597320974802879,0.4817888651780663,0.4817888651780663,0.4817888651780663,0.4817888651780663,0.0361900389397036,False,False,False,attainability,0.1063254874888445,,P3,0.11528165507385514,0.5584843443793475,0.563322362659119,0.597320974802879,,,,,,,,,,,True,False,False,False
11,3,Events & Community,Marketing,0.1017016125083359,0.5736847365221709,0.6498350610920367,0.496274218146172,0.45537390706717884,0.45537390706717884,0.45537390706717884,0.45537390706717884,0.0358888059821932,False,False,False,attainability,0.1017016125083359,,P3,0.11022384088689302,0.5585026677603047,0.5633137663310889,0.496274218146172,,,,,,,,,,,True,False,False,False
11,4,Events & Community,Marketing,0.1017939416777494,0.5736920093652009,0.6498471969740689,0.0002313349194399,0.33139112073411475,0.33139112073411475,0.33139112073411475,0.33139112073411475,0.035257521995059,False,True,False,integrity,0.0002313349194399,,P2,0.11032483492001428,0.5585102000164198,0.5633289008349412,0.0002313349194399,,,,,,,,,,,True,False,False,True
11,5,Events & Community,Marketing,0.1023843552893453,0.5736614244388184,0.6498482553435487,0.0126651749768872,0.3346398025121499,0.3346398025121499,0.3346398025121499,0.3346398025121499,0.0329437901774466,False,True,False,integrity,0.0126651749768872,,P2,0.11097065738569366,0.5584785241645108,0.5633302207140343,0.0126651749768872,,,,,,,,,,,True,False,False,True
11,6,Events & Community,Marketing,0.0978012559322755,0.5243316342466973,0.5857755002330657,0.1037387594380822,0.32791178746253014,0.32791178746253014,0.32791178746253014,0.316,0.0339777356245435,False,True,False,attainability,0.05,-0.05,P2,0.105957445513366,0.5073892029320537,0.48342590420180503,0.1037387594380822,0.05,0.5243,0.5858,0.1037,0.316,True,"[""market shock vulnerability may reduce future attainability""]",The provided scores are consistent with the given evidence. No adjustments are necessary. Final verifier adjustments applied: attainability adjusted by -0.05.,"{""attainability"": -0.0478}",verifier_primary,True,False,False,True
11,7,Events & Community,Marketing,0.1070527856155965,0.5736486752465861,0.6498259319043371,0.4002962051352299,0.4327058994754374,0.4327058994754374,0.4327058994754374,0.4327058994754374,0.037044685328034,False,False,False,attainability,0.1070527856155965,,P3,0.11607720832716405,0.5584653202247643,0.5633023814374286,0.4002962051352299,,,,,,,,,,,True,False,False,False
11,8,Events & Community,Marketing,0.1072437820452331,0.57364787072976,0.6498139127560318,0.0002899526299118,0.3327488795402342,0.3327488795402342,0.3327488795402342,0.3327488795402342,0.0364174749241121,False,True,False,integrity,0.0002899526299118,,P2,0.11628612929832942,0.5584644870118434,0.5632873925107197,0.0002899526299118,,,,,,,,,,,True,False,False,True
11,9,Events & Community,Marketing,0.0989809769965757,0.5736940895396264,0.6498553631452604,0.0754110701364356,0.3494853749544745,0.3494853749544745,0.3494853749544745,0.3494853749544745,0.0367298976919607,False,True,False,integrity,0.0754110701364356,,P2,0.10724788047556286,0.5585123543880283,0.5633390847629844,0.0754110701364356,,,,,,,,,,,True,False,False,True
11,10,Events & Community,Marketing,0.1011642989396169,0.5737111832085844,0.6498657946874025,0.0002289043373733,0.33124254529324426,0.33124254529324426,0.33124254529324426,0.33124254529324426,0.0363818409830271,False,True,False,integrity,0.0002289043373733,,P2,0.10963610177150386,0.5585300577664744,0.5633520938062759,0.0002289043373733,,,,,,,,,,,True,False,False,True
11,11,Events & Community,Marketing,0.102973979793973,0.5736863373677025,0.6498571541128775,0.0980161138987983,0.35613339629333784,0.35613339629333784,0.35613339629333784,0.35613339629333784,0.0356824938009777,False,False,False,integrity,0.0980161138987983,,P3,0.11161561668867173,0.5585043257059656,0.5633413182558801,0.0980161138987983,,,,,,,,,,,True,False,False,True
11,12,Events & Community,Marketing,0.1353743533385282,0.4497091453389094,0.5218492637883704,0.2470398277717976,0.33849314755940135,0.33849314755940135,0.33849314755940135,0.3071,0.0362238218356331,False,True,False,attainability,0.05,-0.15,P1,0.14705668498470464,0.4301050245050317,0.4037043092508051,0.2470398277717976,0.05,0.4497,0.4818,0.247,0.3071,True,"[""budget shock reduced allocation and may weaken attainability and coherence"", ""market shock vulnerability may reduce future attainability""]",The provided scores are consistent with the given evidence. No adjustments are necessary. Final verifier adjustments applied: attainability adjusted by -0.09; coherence adjusted by -0.04.,"{""attainability"": -0.0854, ""coherence"": -0.04}",verifier_primary,True,False,False,True
11,13,Events & Community,Marketing,0.0966422979360612,0.5736727738722517,0.6498399147253888,0.0002482678079349,0.33010081358540916,0.33010081358540916,0.33010081358540916,0.33010081358540916,0.0370272858055282,False,True,False,integrity,0.0002482678079349,,P2,0.10468972218173278,0.5584902784178377,0.5633198192353994,0.0002482678079349,,,,,,,,,,,True,False,False,True
11,14,Events & Community,Marketing,0.1015695640038451,0.5736073428055337,0.6498174134620399,0.0003044533313575,0.33132469340069404,0.33132469340069404,0.33132469340069404,0.33132469340069404,0.0369213428496846,False,True,False,integrity,0.0003044533313575,,P2,0.11007939995754351,0.5584225135079705,0.563291758196578,0.0003044533313575,,,,,,,,,,,True,False,False,True
11,15,Events & Community,Marketing,0.0980389367562688,0.5735991657052016,0.6498248897961025,0.0002826437201316,0.3304364089944261,0.3304364089944261,0.3304364089944261,0.3304364089944261,0.0370523531410845,False,True,False,integrity,0.0002826437201316,,P2,0.10621743209358923,0.5584140447408423,0.5633010818375274,0.0002826437201316,,,,,,,,,,,True,False,False,True
11,16,Events & Community,Marketing,0.0982502862676344,0.5735731447508587,0.6498020180009642,0.0003181736493029,0.33048590566719005,0.33048590566719005,0.33048590566719005,0.33048590566719005,0.0369861994757973,False,True,False,integrity,0.0003181736493029,,P2,0.1064486162327579,0.5583870956520661,0.5632725587132323,0.0003181736493029,,,,,,,,,,,True,False,False,True
11,17,Events & Community,Marketing,0.1009377583321002,0.5735478629837633,0.6497705042086876,0.0003795447470096,0.3311589175678902,0.3311589175678902,0.3311589175678902,0.3311589175678902,0.0369955945693338,False,True,False,integrity,0.0003795447470096,,P2,0.10938830088946208,0.5583609121164088,0.5632332582644188,0.0003795447470096,,,,,,,,,,,True,False,False,True
11,18,Events & Community,Marketing,0.1045117751715793,0.4417350423239592,0.6222222222222222,0.3659058487874465,0.3835937221263018,0.3835937221263018,0.3835937221263018,0.3461,0.0358986211575428,False,True,False,attainability,0.0545,-0.05,P2,0.11329773035097632,0.42184649535084606,0.5288781468068419,0.3659058487874465,0.0545,0.4417,0.6222,0.2659,0.3461,True,"[""market shock vulnerability may reduce future attainability"", ""Integrity score of 0.366 is too high given weak needle move (0.2844) and efficiency (0.101) evidence""]","The scores provided are generally consistent with the given evidence, with the exception of the integrity score. The integrity score of 0.366 is too high given the weak needle move and efficiency evidence, so it has been adjusted downward by 0.10. Final verifier adjustments applied: attainability adjusted by -0.05; integrity adjusted by -0.10.","{""attainability"": -0.05, ""integrity"": -0.1}",verifier_primary,True,False,False,True
11,19,Events & Community,Marketing,0.1060911809052669,0.5735951880358314,0.6498434349010591,0.0002643743421365,0.3324485445460735,0.3324485445460735,0.3324485445460735,0.3324485445460735,0.0350129208695198,False,True,False,integrity,0.0002643743421365,,P2,0.11502535939814743,0.5584099251930514,0.5633242092016254,0.0002643743421365,,,,,,,,,,,True,False,False,True
11,20,Events & Community,Marketing,0.1053061489779059,0.5736164363440872,0.6498239999144694,0.0002827984851086,0.3322573459303928,0.3322573459303928,0.3322573459303928,0.3322573459303928,0.0350229333466407,False,True,False,integrity,0.0002827984851086,,P2,0.11416665417013802,0.5584319314015088,0.5632999720774812,0.0002827984851086,,,,,,,,,,,True,False,False,True
11,21,Events & Community,Marketing,0.0970606257881233,0.573598348410997,0.6498172581517111,0.0002973868100052,0.33019340479020914,0.33019340479020914,0.33019340479020914,0.33019340479020914,0.0358822546717291,False,True,False,integrity,0.0002973868100052,,P2,0.10514730906586786,0.5584131982947902,0.5632915645110458,0.0002973868100052,,,,,,,,,,,True,False,False,True
11,22,Events & Community,Marketing,0.1010711513019101,0.5736696734798953,0.6498543509746505,0.0002437527762934,0.33120973213318733,0.33120973213318733,0.33120973213318733,0.33120973213318733,0.0363792263385246,False,True,False,integrity,0.0002437527762934,,P2,0.1095342124588686,0.5584870674384188,0.5633378224979135,0.0002437527762934,,,,,,,,,,,True,False,False,True
11,23,Events & Community,Marketing,0.0876714018158442,0.5736536467298337,0.6498264917850088,0.0002738749272128,0.32785635381447487,0.32785635381447487,0.32785635381447487,0.32785635381447487,0.0342289026480666,False,True,False,integrity,0.0002738749272128,,P2,0.09487692969537403,0.5584704690345127,0.5633030796574806,0.0002738749272128,,,,,,,,,,,True,False,False,True
11,24,Events & Community,Marketing,0.010597240017161,0.5736414653561254,0.6497947016325407,0.0003072183611363,0.30858515634174083,0.30858515634174083,0.30858515634174083,0.30858515634174083,0.035760119114802,False,True,False,integrity,0.0003072183611363,,P2,0.010569548843412857,0.5584578531666566,0.5632634345633933,0.0003072183611363,,,,,,,,,,,True,False,False,True
12,1,Events & Community,Marketing,0.1108419632882515,0.0347824476164788,0.5685771849865668,0.7915700428378781,0.37644290968229377,0.37644290968229377,0.37644290968229377,0.37644290968229377,0.0368543618170523,False,False,False,relevance,0.0347824476164788,,P3,0.12022199093276262,0.00037841781758498954,0.46197810439104736,0.7915700428378781,,,,,,,,,,,True,True,False,False
12,2,Events & Community,Marketing,0.0823696728132077,0.0347713343674558,0.568555100201439,0.7501916645185704,0.3589719429751682,0.3589719429751682,0.3589719429751682,0.3589719429751682,0.0354731575306758,False,False,False,relevance,0.0347713343674558,,P3,0.08907764656639683,0.00036690817306671926,0.4619505627369087,0.7501916645185704,,,,,,,,,,,True,True,False,False
12,3,Events & Community,Marketing,0.1085497318192746,0.0347514485225829,0.5685413301342608,0.5178183599579909,0.3074152176085273,0.3074152176085273,0.3074152176085273,0.3074152176085273,0.035996693215964,False,True,False,relevance,0.0347514485225829,,P2,0.11771463922181366,0.0003463130253327862,0.46193339026158275,0.5178183599579909,,,,,,,,,,,True,True,False,False
12,4,Events & Community,Marketing,0.1002631231747435,0.0347367628435419,0.5685409859507374,0.0002146694233129,0.17593888534808394,0.17593888534808394,0.17593888534808394,0.17593888534808394,0.0364725896031842,False,True,True,integrity,0.0002146694233129,,P1,0.10865035289469886,0.0003311035267494714,0.4619329610346962,0.0002146694233129,,,,,,,,,,,True,True,False,True
12,5,Events & Community,Marketing,0.1090946279443523,0.0347871935224472,0.5685431638511258,0.0366397406451475,0.1872661814907682,0.1872661814907682,0.1872661814907682,0.1872661814907682,0.0338668455029464,False,True,True,relevance,0.0347871935224472,,P1,0.11831067249768211,0.0003833330039990045,0.4619356770665207,0.0366397406451475,,,,,,,,,,,True,True,False,True
12,6,Events & Community,Marketing,0.0762345042809883,0.0565800410902631,0.4903150972621635,0.1469869154042952,0.19252913950942754,0.19252913950942754,0.19252913950942754,0.1925,0.0336794715322152,False,True,True,relevance,0.0566,0.0,P1,0.08236670767370004,0.022953503799899664,0.36437845197005386,0.1469869154042952,0.0762,0.0566,0.4903,0.147,0.1925,True,[],The provided scores are consistent with the given evidence. No adjustments are necessary.,{},verifier_primary,True,True,False,True
12,7,Events & Community,Marketing,0.1000950263025746,0.0347948964750626,0.5685609407795987,0.3203385029642981,0.2559473416303835,0.2559473416303835,0.2559473416303835,0.2559473416303835,0.0365930630969458,False,True,False,relevance,0.0347948964750626,,P2,0.10846648054771202,0.0003913107111628493,0.46195784644751375,0.3203385029642981,,,,,,,,,,,True,True,False,True
12,8,Events & Community,Marketing,0.1182214937016664,0.0347568498183292,0.5685528391792031,0.0230410247839262,0.18614305187078123,0.18614305187078123,0.18614305187078123,0.18614305187078123,0.0342184836038014,False,True,True,integrity,0.0230410247839262,,P1,0.12829407198500223,0.00035190697844671067,0.4619477430448872,0.0230410247839262,,,,,,,,,,,True,True,False,True
12,9,Events & Community,Marketing,0.0992981456243755,0.0347502388317161,0.5685441476053339,0.009928280645428,0.1781302031767134,0.1781302031767134,0.1781302031767134,0.1781302031767134,0.0355068876627407,False,True,True,integrity,0.009928280645428,,P1,0.10759481459296598,0.0003450601863272881,0.4619369038938591,0.009928280645428,,,,,,,,,,,True,True,False,True
12,10,Events & Community,Marketing,0.1055275174395552,0.0347981931962981,0.568578874241384,0.0001838719315179,0.1772721142021888,0.1772721142021888,0.1772721142021888,0.1772721142021888,0.0367886562195019,False,True,True,integrity,0.0001838719315179,,P1,0.11440879751324212,0.0003947250222628651,0.46198021103920606,0.0001838719315179,,,,,,,,,,,True,True,False,True
12,11,Events & Community,Marketing,0.1005207362322224,0.0347907086426233,0.5685369028663939,0.0002310591634431,0.17601985172617068,0.17601985172617068,0.17601985172617068,0.17601985172617068,0.0352793783906659,False,True,True,integrity,0.0002310591634431,,P1,0.10893214229911743,0.0003869735040527871,0.4619278690722362,0.0002310591634431,,,,,,,,,,,True,True,False,True
12,12,Events & Community,Marketing,0.104704259009455,0.1046959230105716,0.4218808614215592,0.3804347826086957,0.25292895651257036,0.25292895651257036,0.25292895651257036,0.2293,0.0357041821031591,False,True,False,attainability,0.05,-0.1,P1,0.11350827831995743,0.07278561819235534,0.2790349884113043,0.3804347826086957,0.05,0.1047,0.3819,0.3804,0.2293,True,"[""budget shock reduced allocation and may weaken attainability and coherence""]",The scores provided are consistent with the given evidence. No adjustments are necessary. Final verifier adjustments applied: attainability adjusted by -0.05; coherence adjusted by -0.04.,"{""attainability"": -0.0547, ""coherence"": -0.04}",verifier_primary,True,True,False,False
12,13,Events & Community,Marketing,0.0957343256471376,0.0347842142781758,0.5685465974909056,0.0001958002902845,0.1748152344266259,0.1748152344266259,0.1748152344266259,0.1748152344266259,0.0370797625076312,False,True,True,integrity,0.0001958002902845,,P1,0.10369653894394093,0.0003802474938636793,0.4619399591149403,0.0001958002902845,,,,,,,,,,,True,True,False,True
12,14,Events & Community,Marketing,0.1015427085308479,0.2847268343284078,0.5758061264836056,0.2502004906521015,0.3030690399987407,0.3030690399987407,0.3030690399987407,0.3030690399987407,0.0366334099866364,False,True,False,attainability,0.1015427085308479,,P2,0.11005002416496792,0.25923800374411815,0.4709932252241028,0.2502004906521015,,,,,,,,,,,True,True,False,True
12,15,Events & Community,Marketing,0.0951152785158502,0.2847088335042111,0.568545676653882,0.250203076055166,0.2996432161822773,0.2996432161822773,0.2996432161822773,0.2996432161822773,0.0361390763214456,False,True,False,attainability,0.0951152785158502,,P2,0.10301939577371637,0.2592193608533568,0.461938810750821,0.250203076055166,,,,,,,,,,,True,True,False,True
12,16,Events & Community,Marketing,0.1024691612510877,0.0347888414422309,0.568587447283659,0.2501373161652649,0.23899569153556063,0.23899569153556063,0.23899569153556063,0.23899569153556063,0.0370829541130057,False,True,False,relevance,0.0347888414422309,,P2,0.11106342217675047,0.0003850397029909712,0.4619909023709934,0.2501373161652649,,,,,,,,,,,True,True,False,True
12,17,Events & Community,Marketing,0.1017127100981531,0.28467887890109,0.5685541619084148,0.250195996890082,0.301285436949435,0.301285436949435,0.301285436949435,0.301285436949435,0.0369587640618577,False,True,False,attainability,0.1017127100981531,,P2,0.11023597995800873,0.2591883378075404,0.46194939260363355,0.250195996890082,,,,,,,,,,,True,True,False,True
12,18,Events & Community,Marketing,0.1065047749367081,0.1046959230105716,0.4593256786170617,0.4565052950075643,0.28175791789297644,0.28175791789297644,0.28175791789297644,0.2818,0.0362741337663831,False,True,False,relevance,0.1047,0.0,P2,0.11547776820432931,0.07278561819235534,0.32573194283089774,0.4565052950075643,0.1065,0.1047,0.4593,0.4565,0.2818,True,[],The provided scores are consistent with the given evidence. No adjustments are necessary.,{},verifier_primary,True,True,False,False
12,19,Events & Community,Marketing,0.0979227691030923,0.0348852885836481,0.5685890036570816,0.163196402706657,0.21614836601261977,0.21614836601261977,0.21614836601261977,0.21614836601261977,0.0353504951851364,False,True,False,relevance,0.0348852885836481,,P2,0.10609036239408849,0.0004849269915974155,0.4619928433044582,0.163196402706657,,,,,,,,,,,True,True,False,True
12,20,Events & Community,Marketing,0.1042245265457508,0.0348373136939202,0.5686275730639971,0.1168536511711889,0.20613576611871426,0.20613576611871426,0.20613576611871426,0.20613576611871426,0.0350428904447398,False,True,False,relevance,0.0348373136939202,,P2,0.11298352415357153,0.0004352408984100184,0.4620409427203886,0.1168536511711889,,,,,,,,,,,True,True,False,True
12,21,Events & Community,Marketing,0.0975286807686085,0.0348096319474137,0.5685852226771596,0.2501553218244076,0.23776971430439736,0.23776971430439736,0.23776971430439736,0.23776971430439736,0.0339782153669263,False,True,False,relevance,0.0348096319474137,,P2,0.10565928984617778,0.00040657177912047164,0.46198812809257295,0.2501553218244076,,,,,,,,,,,True,True,False,True
12,22,Events & Community,Marketing,0.1043241035197263,0.0347781211577974,0.5685521979364053,0.2502081365913032,0.23946563980130808,0.23946563980130808,0.23946563980130808,0.23946563980130808,0.034787364293888,False,True,False,relevance,0.0347781211577974,,P2,0.11309244617974894,0.0003739370396106254,0.4619469433591646,0.2502081365913032,,,,,,,,,,,True,True,False,True
12,23,Events & Community,Marketing,0.0905535904330921,0.0347897423715802,0.5685844173224182,0.2501627966540019,0.23602263669527307,0.23602263669527307,0.23602263669527307,0.23602263669527307,0.0351735132515102,False,True,False,relevance,0.0347897423715802,,P2,0.09802960457072582,0.0003859727673473181,0.46198712374493633,0.2501627966540019,,,,,,,,,,,True,True,False,True
12,24,Events & Community,Marketing,0.0043994853231963,0.0348242325664184,0.5686050677958902,0.2501428638997004,0.21449291239630133,0.21449291239630133,0.21449291239630133,0.21449291239630133,0.0365015024082341,False,True,False,attainability,0.0043994853231963,,P2,0.0037901502328133796,0.00042169318368389996,0.4620128766872843,0.2501428638997004,,,,,,,,,,,True,True,False,True
13,1,Core Platform,Product,0.127095527504973,0.4946662144267848,0.5767980576703213,0.7502255969626777,0.4871963491411892,0.4871963491411892,0.4871963491411892,0.4871963491411892,0.0372096094241935,False,False,False,attainability,0.127095527504973,,P3,0.13800091186608582,0.47666565521833815,0.4722302499683176,0.7502255969626777,,,,,,,,,,,True,False,False,False
13,2,Core Platform,Product,0.0861402873282238,0.4945949277596827,0.5998541003439796,0.4386556767867668,0.40481124805466323,0.40481124805466323,0.40481124805466323,0.40481124805466323,0.0367284926733568,False,False,False,attainability,0.0861402873282238,,P3,0.09320212390802167,0.4765918258462491,0.5009831470169733,0.4386556767867668,,,,,,,,,,,True,False,False,False
13,3,Core Platform,Product,0.0965849634318575,0.4945512960350103,0.5997962617632102,0.6206349833240961,0.45289187613854354,0.45289187613854354,0.45289187613854354,0.45289187613854354,0.0367986956826084,False,False,False,attainability,0.0965849634318575,,P3,0.10462700697641553,0.47654663783330525,0.5009110172598489,0.6206349833240961,,,,,,,,,,,True,False,False,False
13,4,Core Platform,Product,0.0946604675213868,0.4946497227563588,0.5998586340582804,0.1421711628818655,0.3328349968044729,0.3328349968044729,0.3328349968044729,0.3328349968044729,0.0369306328530859,False,True,False,attainability,0.0946604675213868,,P2,0.10252190189469064,0.476648575310948,0.5009888009543114,0.1421711628818655,,,,,,,,,,,True,False,False,True
13,5,Core Platform,Product,0.1112868551074708,0.4945321407150093,0.5997787419382002,0.0179632662758737,0.3058902510091385,0.3058902510091385,0.3058902510091385,0.3058902510091385,0.0368606715997368,False,True,False,integrity,0.0179632662758737,,P2,0.1207086347465327,0.47652679926733876,0.5008891685093086,0.0179632662758737,,,,,,,,,,,True,False,False,True
13,6,Core Platform,Product,0.1019107451643039,0.4606971820803152,0.5526227620401957,0.3458830865671602,0.36527844396299375,0.36527844396299375,0.36527844396299375,0.3403,0.0369326895860076,False,True,False,attainability,0.1019,0.0,P2,0.11045260012427961,0.44148499057846097,0.442081546818666,0.3458830865671602,0.1019,0.4607,0.5526,0.2459,0.3403,True,"[""integrity score of 0.346 is too low given needle_move of 0.25814509848019 and efficiency of 0.0699834045671568""]","The scores are generally consistent with the provided evidence, with the exception of the integrity score. The integrity score of 0.346 is too low given the needle_move of 0.25814509848019 and efficiency of 0.0699834045671568, which indicate stronger performance. The integrity score has been adjusted downward by 0.10 to better align with the evidence. Final verifier adjustments applied: integrity adjusted by -0.10.","{""integrity"": -0.1}",verifier_primary,True,False,False,True
13,7,Core Platform,Product,0.0959113861791131,0.4945935603561666,0.599812854070293,0.3352808186347703,0.3813996548100857,0.3813996548100857,0.3813996548100857,0.3813996548100857,0.0366979867630775,False,False,False,attainability,0.0959113861791131,,P3,0.1038902161679904,0.47659040966918403,0.5009317093146002,0.3352808186347703,,,,,,,,,,,True,False,False,True
13,8,Core Platform,Product,0.0855101934305105,0.4945447158503663,0.5998017668676925,0.0003391223375529,0.2950489496215305,0.2950489496215305,0.2950489496215305,0.2950489496215305,0.0365715305395552,False,True,False,integrity,0.0003391223375529,,P2,0.092512897259722,0.4765398229418221,0.5009178826055052,0.0003391223375529,,,,,,,,,,,True,False,False,True
